Country,Lig,home_team,away_team,home_score,away_score,season_year,Date_day,Date_hour,first_half,second_half,home_team_goals_current_time,home_team_goals_current_score,home_team_goals,home_team_goals_assist,away_team_goals_current_time,away_team_goals_current_score,away_team_goals,away_team_goals_assist,home_team_yellow_card_current_time,home_team_yellow_card,home_team_yellow_card_why,away_team_yellow_card_current_time,away_team_yellow_card,away_team_yellow_card_why,home_team_red_card_current_time,home_team_red_card,home_team_red_card_why,away_team_red_card_current_time,away_team_red_card,away_team_red_card_why,home_team_substitutions_current_time,home_team_substitutions,home_team_substitutions_with,home_team_substitution_why,away_team_substitutions_current_time,away_team_substitutions,away_team_substitutions_with,home_team_substitution_why,referee,venue,capacity,attendance
Spain,laliga,Malaga,Las Palmas,1,1,2001/2002,03.02,18:00,0 - 1,1 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio La Rosaleda  (Málaga),30 044,
Spain,laliga,Osasuna,Zaragoza,0,0,2001/2002,03.02,18:00,,,[],[],[],[],[],[],[],[],"[""33'""]",['Alfredo Benito'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio El Sadar  (Pamplona),23 516,
Spain,laliga,Tenerife,Barcelona,0,6,2001/2002,02.02,23:00,0 - 2,0 - 4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Heliodoro Rodríguez López  (Santa Cruz de Tenerife),22 824,
Spain,laliga,Rayo Vallecano,Sevilla,2,1,2001/2002,02.02,22:30,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Campo de Futbol de Vallecas  (Madrid),14 708,
Spain,laliga,Dep. La Coruna,Alaves,0,1,2001/2002,02.02,21:45,,,[],[],[],[],[],[],[],[],"[""22'""]",['Cesar Martin'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,
Spain,laliga,Mallorca,Celta Vigo,0,1,2001/2002,02.02,21:30,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadi Mallorca Son Moix  (Palma de Mallorca),26 020,
Spain,laliga,Real Sociedad,Villarreal,2,1,2001/2002,02.02,19:30,0 - 0,2 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Reale Arena  (San Sebastian),40 000,
Spain,laliga,Real Madrid,Betis,1,1,2001/2002,27.01,21:00,1 - 0,0 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Santiago Bernabéu  (Madrid),83 186,
Spain,laliga,Alaves,Mallorca,0,4,2001/2002,27.01,18:00,0 - 2,0 - 2,[],[],[],[],"[""6'""]",['Roberto Losada'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Mendizorrotza  (Vitoria-Gasteiz),19 840,
Spain,laliga,Ath Bilbao,Dep. La Coruna,1,1,2001/2002,27.01,18:00,0 - 0,1 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio San Mamés  (Bilbao),53 331,
Spain,laliga,Barcelona,Osasuna,0,1,2001/2002,27.01,18:00,0 - 0,0 - 1,[],[],[],[],[],[],[],[],[],[],[],"[""33'""]",['Jose Manuel Yanguas'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Camp Nou  (Barcelona),99 354,
Spain,laliga,Sevilla,Espanyol,3,0,2001/2002,27.01,18:00,0 - 0,3 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Ramón Sánchez Pizjuán  (Sevilla),42 714,
Spain,laliga,Valladolid,Malaga,0,0,2001/2002,27.01,18:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""11'""]",['Jose Gonzalez Josemi'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio José Zorrilla  (Valladolid),27 618,
Spain,laliga,Villarreal,Tenerife,2,1,2001/2002,27.01,18:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de la Ceramica  (Villarreal),23 000,
Spain,laliga,Zaragoza,Rayo Vallecano,3,2,2001/2002,27.01,18:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""14'""]",['Dalmau De Quintana ('],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,La Romareda  (Zaragoza),33 608,
Spain,laliga,Celta Vigo,Real Sociedad,3,1,2001/2002,26.01,22:30,0 - 1,3 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Balaídos  (Vigo),24 791,
Spain,laliga,Las Palmas,Valencia,0,1,2001/2002,26.01,19:00,0 - 1,0 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Gran Canaria  (Las Palmas),32 392,
Spain,laliga,Rayo Vallecano,Alaves,2,0,2001/2002,23.01,22:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""35'""]",['Ibon Begona'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Campo de Futbol de Vallecas  (Madrid),14 708,
Spain,laliga,Dep. La Coruna,Las Palmas,1,0,2001/2002,20.01,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Municipal de Riazor  (La Coruña),34 889,
Spain,laliga,Tenerife,Celta Vigo,1,1,2001/2002,20.01,19:00,1 - 0,0 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Heliodoro Rodríguez López  (Santa Cruz de Tenerife),22 824,
Spain,laliga,Espanyol,Betis,1,1,2001/2002,20.01,18:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadi Olímpic Lluís Companys  (Barcelona),55 926,
Spain,laliga,Mallorca,Ath Bilbao,3,0,2001/2002,20.01,18:00,1 - 0,2 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadi Mallorca Son Moix  (Palma de Mallorca),26 020,
Spain,laliga,Osasuna,Villarreal,2,2,2001/2002,20.01,18:00,2 - 1,0 - 1,"[""3'""]",['John Aloisi'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio El Sadar  (Pamplona),23 516,
Spain,laliga,Rayo Vallecano,Barcelona,2,1,2001/2002,20.01,18:00,1 - 0,1 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Campo de Futbol de Vallecas  (Madrid),14 708,
Spain,laliga,Sevilla,Zaragoza,4,2,2001/2002,20.01,18:00,,,[],[],[],[],"[""13'""]",['Roberto Miguel Acuna'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Ramón Sánchez Pizjuán  (Sevilla),42 714,
Spain,laliga,Valencia,Valladolid,1,2,2001/2002,20.01,18:00,,,[],[],[],[],[],[],[],[],"[""18'""]",['Ayala'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Mestalla  (Valencia),49 430,
Spain,laliga,Malaga,Real Madrid,1,1,2001/2002,19.01,22:30,1 - 0,0 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio La Rosaleda  (Málaga),30 044,
Spain,laliga,Real Sociedad,Alaves,1,2,2001/2002,19.01,18:00,1 - 0,0 - 2,"[""7'""]",['Kovacevic'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Reale Arena  (San Sebastian),40 000,
Spain,laliga,Real Madrid,Valencia,1,0,2001/2002,13.01,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Santiago Bernabéu  (Madrid),83 186,
Spain,laliga,Las Palmas,Mallorca,3,1,2001/2002,13.01,19:00,1 - 0,2 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Gran Canaria  (Las Palmas),32 392,
Spain,laliga,Alaves,Tenerife,1,0,2001/2002,13.01,18:00,,,"[""11'""]",['Magno'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Mendizorrotza  (Vitoria-Gasteiz),19 840,
Spain,laliga,Barcelona,Sevilla,3,1,2001/2002,13.01,18:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Camp Nou  (Barcelona),99 354,
Spain,laliga,Betis,Malaga,1,1,2001/2002,13.01,18:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Benito Villamarín  (Sevilla),60 721,
Spain,laliga,Celta Vigo,Osasuna,1,1,2001/2002,13.01,18:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Balaídos  (Vigo),24 791,
Spain,laliga,Valladolid,Dep. La Coruna,3,0,2001/2002,13.01,18:00,,,"[""31'""]",['Marcos'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio José Zorrilla  (Valladolid),27 618,
Spain,laliga,Zaragoza,Espanyol,0,0,2001/2002,13.01,18:00,,,[],[],[],[],[],[],[],[],"[""42'""]",['Gary Sundgren'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,La Romareda  (Zaragoza),33 608,
Spain,laliga,Ath Bilbao,Real Sociedad,2,1,2001/2002,12.01,22:30,1 - 1,1 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio San Mamés  (Bilbao),53 331,
Spain,laliga,Villarreal,Rayo Vallecano,1,1,2001/2002,12.01,21:30,0 - 0,1 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de la Ceramica  (Villarreal),23 000,
Spain,laliga,Barcelona,Zaragoza,2,0,2001/2002,06.01,21:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""34'""]",['Pablo Javier Diaz'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Camp Nou  (Barcelona),99 354,
Spain,laliga,Alaves,Osasuna,0,2,2001/2002,06.01,18:00,0 - 0,0 - 2,[],[],[],[],[],[],[],[],[],[],[],"[""10'""]",['Leonel Gancedo'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Mendizorrotza  (Vitoria-Gasteiz),19 840,
Spain,laliga,Ath Bilbao,Tenerife,1,2,2001/2002,06.01,18:00,0 - 0,1 - 2,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio San Mamés  (Bilbao),53 331,
Spain,laliga,Betis,Valencia,1,3,2001/2002,06.01,18:00,1 - 2,0 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Benito Villamarín  (Sevilla),60 721,
Spain,laliga,Malaga,Espanyol,2,0,2001/2002,06.01,18:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio La Rosaleda  (Málaga),30 044,
Spain,laliga,Valladolid,Mallorca,2,1,2001/2002,06.01,18:00,,,"[""5'""]",['Fernando Sales'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio José Zorrilla  (Valladolid),27 618,
Spain,laliga,Real Madrid,Dep. La Coruna,3,1,2001/2002,05.01,22:30,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Santiago Bernabéu  (Madrid),83 186,
Spain,laliga,Las Palmas,Real Sociedad,0,0,2001/2002,05.01,19:00,0 - 0,0 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Gran Canaria  (Las Palmas),32 392,
Spain,laliga,Celta Vigo,Rayo Vallecano,2,2,2001/2002,05.01,18:00,0 - 1,2 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Balaídos  (Vigo),24 791,
Spain,laliga,Villarreal,Sevilla,0,2,2001/2002,05.01,18:00,,,[],[],[],[],[],[],[],[],"[""3'""]",['Guillermo Amor'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de la Ceramica  (Villarreal),23 000,
Spain,laliga,Mallorca,Real Madrid,1,1,2001/2002,23.12,21:00,0 - 0,1 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadi Mallorca Son Moix  (Palma de Mallorca),26 020,
Spain,laliga,Osasuna,Ath Bilbao,0,1,2001/2002,23.12,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio El Sadar  (Pamplona),23 516,
Spain,laliga,Zaragoza,Villarreal,3,2,2001/2002,23.12,21:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""4'""]",['Unai Vergara'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,La Romareda  (Zaragoza),33 608,
Spain,laliga,Dep. La Coruna,Betis,2,0,2001/2002,22.12,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Municipal de Riazor  (La Coruña),34 889,
Spain,laliga,Espanyol,Barcelona,2,0,2001/2002,22.12,21:00,0 - 0,2 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadi Olímpic Lluís Companys  (Barcelona),55 926,
Spain,laliga,Real Sociedad,Valladolid,6,0,2001/2002,22.12,21:00,,,"[""34'""]",['Xabi Alonso'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Reale Arena  (San Sebastian),40 000,
Spain,laliga,Sevilla,Celta Vigo,0,1,2001/2002,22.12,21:00,0 - 0,0 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Ramón Sánchez Pizjuán  (Sevilla),42 714,
Spain,laliga,Tenerife,Las Palmas,1,3,2001/2002,22.12,21:00,0 - 1,1 - 2,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Heliodoro Rodríguez López  (Santa Cruz de Tenerife),22 824,
Spain,laliga,Valencia,Malaga,2,1,2001/2002,22.12,21:00,2 - 1,0 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Mestalla  (Valencia),49 430,
Spain,laliga,Alaves,Sevilla,0,1,2001/2002,16.12,21:00,0 - 0,0 - 1,[],[],[],[],[],[],[],[],"[""39'""]",['Martin Herrera'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Mendizorrotza  (Vitoria-Gasteiz),19 840,
Spain,laliga,Ath Bilbao,Rayo Vallecano,1,1,2001/2002,16.12,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio San Mamés  (Bilbao),53 331,
Spain,laliga,Betis,Mallorca,1,0,2001/2002,16.12,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Benito Villamarín  (Sevilla),60 721,
Spain,laliga,Celta Vigo,Zaragoza,2,0,2001/2002,16.12,21:00,,,"[""5'""]",['Catanha'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Balaídos  (Vigo),24 791,
Spain,laliga,Malaga,Dep. La Coruna,1,1,2001/2002,16.12,21:00,1 - 0,0 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio La Rosaleda  (Málaga),30 044,
Spain,laliga,Valladolid,Tenerife,0,0,2001/2002,16.12,21:00,0 - 0,0 - 0,[],[],[],[],[],[],[],[],"[""10'""]",['Jose Maria Pena'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio José Zorrilla  (Valladolid),27 618,
Spain,laliga,Villarreal,Barcelona,0,1,2001/2002,16.12,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de la Ceramica  (Villarreal),23 000,
Spain,laliga,Espanyol,Valencia,2,3,2001/2002,15.12,22:30,2 - 0,0 - 3,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadi Olímpic Lluís Companys  (Barcelona),55 926,
Spain,laliga,Las Palmas,Osasuna,1,1,2001/2002,15.12,22:30,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Gran Canaria  (Las Palmas),32 392,
Spain,laliga,Real Madrid,Real Sociedad,3,1,2001/2002,15.12,22:30,1 - 1,2 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Santiago Bernabéu  (Madrid),83 186,
Spain,laliga,Barcelona,Celta Vigo,2,2,2001/2002,09.12,21:00,1 - 0,1 - 2,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Camp Nou  (Barcelona),99 354,
Spain,laliga,Dep. La Coruna,Valencia,1,0,2001/2002,09.12,21:00,0 - 0,1 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Municipal de Riazor  (La Coruña),34 889,
Spain,laliga,Mallorca,Malaga,1,1,2001/2002,09.12,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadi Mallorca Son Moix  (Palma de Mallorca),26 020,
Spain,laliga,Osasuna,Valladolid,1,0,2001/2002,09.12,21:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""20'""]",['Manuel Tena Lopez'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio El Sadar  (Pamplona),23 516,
Spain,laliga,Rayo Vallecano,Las Palmas,0,0,2001/2002,09.12,21:00,0 - 0,0 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Campo de Futbol de Vallecas  (Madrid),14 708,
Spain,laliga,Real Sociedad,Betis,0,0,2001/2002,09.12,21:00,0 - 0,0 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Reale Arena  (San Sebastian),40 000,
Spain,laliga,Villarreal,Espanyol,1,1,2001/2002,09.12,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de la Ceramica  (Villarreal),23 000,
Spain,laliga,Zaragoza,Alaves,0,2,2001/2002,09.12,21:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""25'""]",['Christopher Kanu'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,La Romareda  (Zaragoza),33 608,
Spain,laliga,Sevilla,Ath Bilbao,3,3,2001/2002,08.12,22:30,,,[],[],[],[],[],[],[],[],[],[],[],"[""27'""]",['Felipe Aldanondo'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Ramón Sánchez Pizjuán  (Sevilla),42 714,
Spain,laliga,Tenerife,Real Madrid,0,2,2001/2002,08.12,22:30,0 - 1,0 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Heliodoro Rodríguez López  (Santa Cruz de Tenerife),22 824,
Spain,laliga,Ath Bilbao,Zaragoza,2,1,2001/2002,02.12,21:00,1 - 0,1 - 1,"[""4'""]",['Ismael Urzaiz'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio San Mamés  (Bilbao),53 331,
Spain,laliga,Betis,Tenerife,1,0,2001/2002,02.12,21:00,0 - 0,1 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Benito Villamarín  (Sevilla),60 721,
Spain,laliga,Celta Vigo,Villarreal,3,1,2001/2002,02.12,21:00,1 - 0,2 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Balaídos  (Vigo),24 791,
Spain,laliga,Las Palmas,Sevilla,1,0,2001/2002,02.12,21:00,0 - 0,1 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Gran Canaria  (Las Palmas),32 392,
Spain,laliga,Malaga,Real Sociedad,1,0,2001/2002,02.12,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio La Rosaleda  (Málaga),30 044,
Spain,laliga,Valladolid,Rayo Vallecano,3,1,2001/2002,02.12,21:00,,,"[""25'""]",['Fernando'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio José Zorrilla  (Valladolid),27 618,
Spain,laliga,Alaves,Barcelona,2,0,2001/2002,01.12,22:30,1 - 0,1 - 0,"[""20'""]",['Carlos Llorens'],['(Penalty)'],['-'],[],[],[],[],[],[],[],"[""21'""]",['Patrick Andersson'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Mendizorrotza  (Vitoria-Gasteiz),19 840,
Spain,laliga,Espanyol,Dep. La Coruna,1,0,2001/2002,01.12,22:30,0 - 0,1 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadi Olímpic Lluís Companys  (Barcelona),55 926,
Spain,laliga,Real Madrid,Osasuna,2,1,2001/2002,01.12,22:30,2 - 0,0 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Santiago Bernabéu  (Madrid),83 186,
Spain,laliga,Valencia,Mallorca,1,1,2001/2002,01.12,22:30,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Mestalla  (Valencia),49 430,
Spain,laliga,Celta Vigo,Espanyol,4,1,2001/2002,25.11,21:00,2 - 1,2 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de Balaídos  (Vigo),24 791,
Spain,laliga,Mallorca,Dep. La Coruna,4,1,2001/2002,25.11,21:00,2 - 1,2 - 0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadi Mallorca Son Moix  (Palma de Mallorca),26 020,
Spain,laliga,Osasuna,Betis,1,2,2001/2002,25.11,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,
Spain,laliga,Rayo Vallecano,Real Madrid,0,3,2001/2002,25.11,21:00,0 - 2,0 - 1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Campo de Futbol de Vallecas  (Madrid),14 708,
Spain,laliga,Real Sociedad,Valencia,2,0,2001/2002,25.11,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Reale Arena  (San Sebastian),40 000,
Spain,laliga,Sevilla,Valladolid,4,0,2001/2002,25.11,21:00,,,"[""31'"", ""55'""]","['Garcia Moisés', 'Reyes']",['(Penalty)'],['-'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Ramón Sánchez Pizjuán  (Sevilla),42 714,
Spain,laliga,Tenerife,Malaga,1,0,2001/2002,25.11,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Heliodoro Rodríguez López  (Santa Cruz de Tenerife),22 824,
Spain,laliga,Villarreal,Alaves,1,0,2001/2002,25.11,21:00,,,"[""38'""]",['Victor'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio de la Ceramica  (Villarreal),23 000,
Spain,laliga,Zaragoza,Las Palmas,2,1,2001/2002,25.11,21:00,,,"[""12'""]",['Yordi'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,La Romareda  (Zaragoza),33 608,
Spain,laliga,Barcelona,Ath Bilbao,1,2,2001/2002,24.11,22:30,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Camp Nou  (Barcelona),99 354,
Spain,laliga,Alaves,Celta Vigo,1,0,2001/2002,18.11,21:00,,,"[""4'""]",['Pablo'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio Mendizorrotza  (Vitoria-Gasteiz),19 840,
Spain,laliga,Ath Bilbao,Villarreal,0,0,2001/2002,18.11,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio San Mamés  (Bilbao),53 331,
Spain,laliga,Betis,Rayo Vallecano,2,0,2001/2002,18.11,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,
Spain,laliga,Espanyol,Mallorca,2,1,2001/2002,18.11,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadi Olímpic Lluís Companys  (Barcelona),55 926,
Spain,laliga,Malaga,Osasuna,2,1,2001/2002,18.11,21:00,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,Estadio La Rosaleda  (Málaga),30 044,
